,Actual Prices,Predicted Prices
12159,418000.0,480539.9131829065
12160,601500.0,491968.04401154397
12161,600000.0,596621.8306272976
12162,340000.0,671055.3222271102
12163,310000.0,511219.3389663367
12164,290000.0,547100.6578885779
12165,438000.0,437721.6581599773
12166,718000.0,716806.245
12167,200000.0,245460.7388766238
12168,479900.0,508181.0
12169,400000.0,583060.8286666668
12170,219950.0,353441.7598234147
12171,300000.0,355974.4051224835
12172,437000.0,324977.7174999999
12173,350000.0,438052.3512827043
12174,626000.0,368505.1952728554
12175,490000.0,480539.9131829065
12176,289000.0,440579.83859787154
12177,595000.0,457134.548924545
12178,676000.0,624104.3333333334
12179,389000.0,383330.2703318078
12180,240000.0,369422.4898578231
12181,382500.0,465313.91125767166
12182,511555.0,387946.95479251887
12183,710500.0,520046.4518661895
12184,429000.0,471154.66449108475
12185,170000.0,470879.80602727545
12186,2140000.0,1817630.0
12187,480000.0,490411.72083333344
12188,1670000.0,1362895.0000000002
12189,225000.0,255631.19044867315
12190,615000.0,545896.351104451
12191,438950.0,473126.4656746032
12192,242000.0,357220.546646277
12193,560000.0,502642.14100473304
12194,857500.0,852948.2440476189
12195,685000.0,809507.2423584688
12196,486000.0,477915.3333333334
12197,749000.0,648337.4587777504
12198,260000.0,289341.18650724704
12199,1020000.0,994675.4
12200,565000.0,346105.34642857144
12201,355000.0,374859.20123808936
12202,775000.0,916435.0
12203,335000.0,377060.561879787
12204,1300000.0,1121889.5
12205,545000.0,396277.2732849499
12206,540000.0,432211.68357129314
12207,687500.0,821354.3273809525
12208,115000.0,320322.69130542653
12209,227000.0,320322.69130542653
12210,870000.0,927059.3543650792
12211,1190000.0,975573.2857142856
12212,375000.0,677301.2705766456
12213,902000.0,767405.1666666667
12214,269500.0,274891.4708333334
12215,570000.0,342719.1197619047
12216,359950.0,427475.9137211149
12217,1450000.0,1122834.3412698414
12218,615000.0,513574.34272478207
12219,250000.0,430354.2897380397
12220,530000.0,415781.4285714286
12221,474950.0,517436.94054834044
12222,490000.0,413419.9002347794
12223,210000.0,324426.8492063492
12224,265500.0,501812.0135281386
12225,1460000.0,1723495.8333333335
12226,310000.0,418476.3493455891
12227,324500.0,355974.4051224835
12228,599000.0,612752.565
12229,525000.0,884784.2766955266
12230,400000.0,437721.6581599773
12231,887500.0,1245697.952
12232,344000.0,296622.0096733911
12233,525000.0,760455.2487562072
12234,385000.0,533068.0556407644
12235,820000.0,849842.1607142857
12236,1310000.0,1191979.42
12237,549000.0,663104.3981126519
12238,180000.0,331790.1116548445
12239,589000.0,607197.2926406926
12240,350000.0,372474.9324031204
12241,197400.0,379413.62267191923
12242,267000.0,422710.50021325896
12243,480000.0,389078.6178074806
12244,650000.0,625219.6356719263
12245,600000.0,394021.2681555147
12246,490000.0,432489.05074190296
12247,225000.0,387255.3005434629
12248,640000.0,517069.46428571426
12249,710000.0,655417.6309523811
12250,325000.0,312013.2454115329
12251,595000.0,753414.9531428571
12252,128750.0,198423.74801587302
12253,465000.0,407095.3881673882
12254,710000.0,635551.4484126985
12255,605000.0,534170.9166666667
12256,994000.0,956885.0119047622
12257,489950.0,480755.98849483853
12258,365000.0,362138.4519993894
12259,359950.0,481123.7940476191
12260,495000.0,551832.4458801729
12261,255000.0,294069.9891934046
12262,330000.0,366783.61857517966
12263,450000.0,535018.4801587301
12264,655000.0,748878.7966666665
12265,485000.0,762661.7714285713
12266,375000.0,515714.31818181835
12267,570000.0,508711.1156905166
12268,350000.0,411789.66666666674
12269,550000.0,433409.3184094051
12270,513000.0,467242.1964285715
12271,450000.0,385951.38115079375
12272,432500.0,397610.1516230107
12273,432000.0,354692.9869125318
12274,480000.0,522541.4248989315
12275,402200.0,387368.2761580782
12276,650000.0,307168.82539682544
12277,1200000.0,927059.3543650792
12278,312000.0,662213.6666666665
12279,610000.0,512960.7707343717
12280,823000.0,743759.4285714286
12281,471000.0,388308.63577582553
12282,481015.0,380568.8021219386
12283,1960000.0,2296100.0
12284,624000.0,578987.8984664503
12285,480000.0,422886.82319902326
12286,815000.0,346464.8976653937
12287,1650000.0,1572660.0
12288,180000.0,255825.94888244505
12289,156601.0,410600.48774434725
12290,374950.0,527451.4233766234
12291,368000.0,330446.7857142857
12292,550000.0,413419.9002347794
12293,198000.0,357220.546646277
12294,345000.0,437310.65873015864
12295,1710000.0,921170.5315308766
12296,185900.0,205614.96179653678
12297,950000.0,756963.1333333334
12298,995000.0,951972.1666666664
12299,345000.0,351541.0930011933
12300,741000.0,509444.287878788
12301,737000.0,654400.3793469605
12302,668750.0,481739.05568257056
12303,575000.0,612865.8095238096
12304,280000.0,463348.63095238083
12305,583000.0,494521.48157593375
12306,196000.0,302781.6897186147
12307,349950.0,440561.5917346542
12308,429000.0,349167.41928685573
12309,270000.0,381306.47510822513
12310,385000.0,446918.26
12311,535000.0,367191.10957843135
12312,352500.0,397610.1516230107
12313,624000.0,369519.694330419
12314,215000.0,373338.4253246752
12315,870000.0,881367.8333333333
12316,440000.0,509636.7779026529
12317,518000.0,347703.73009665735
12318,259500.0,354750.02112470864
12319,795127.0,848796.1490714288
12320,290000.0,348292.0931704406
12321,385000.0,484078.90972222225
12322,259950.0,258734.49283916515
12323,330000.0,431342.70238095237
12324,280000.0,282536.8061286623
12325,595000.0,432784.74820998445
12326,925900.0,911535.0
12327,499000.0,516805.2641504329
12328,325000.0,371826.7504323087
12329,895000.0,625262.9498046375
12330,162248.0,282469.7196357908
12331,1070000.0,917399.4007631257
12332,430000.0,424594.13863913866
12333,615500.0,424594.13863913866
12334,260000.0,325908.80788027507
12335,295000.0,458090.39939501934
12336,1190000.0,1067170.0
12337,749950.0,560924.1825063858
12338,175000.0,334903.6234481205
12339,415000.0,334903.6234481205
12340,190000.0,256793.71007822058
12341,625000.0,481932.732221824
12342,420000.0,485901.632939283
12343,339900.0,416692.94275180384
12344,160000.0,335224.1031746032
12345,353000.0,348792.3237125181
12346,390000.0,380293.1428571429
12347,675000.0,539697.4640602944
12348,400000.0,431316.31869935076
12349,1340000.0,959094.0476190475
12350,1650000.0,735266.5629925631
12351,1000000.0,942116.1466666667
12352,850000.0,778289.86
12353,275000.0,294699.821969697
12354,450000.0,476459.5816378066
12355,305000.0,372217.0982905983
12356,643002.0,318106.1782487983
12357,468000.0,514913.36546668195
12358,324950.0,318106.1782487983
12359,290000.0,326714.10092685086
12360,488500.0,338427.8617489536
12361,367950.0,441414.9711732987
12362,285000.0,262782.37328578724
12363,417000.0,430132.76452922076
12364,1120000.0,1154657.2717698414
12365,1550000.0,1652520.0
12366,604000.0,818064.8076479074
12367,380000.0,532357.0087290684
12368,336500.0,475560.64676989673
12369,685000.0,587506.0991752691
12370,4210000.0,3827300.0
12371,670000.0,416191.8421423472
12372,524000.0,412067.3528915064
12373,172000.0,366500.5627891008
12374,680000.0,347350.00554474944
12375,549900.0,825768.9364761903
12376,357000.0,574046.7131202132
12377,107000.0,197919.59459263855
12378,232900.0,197919.59459263855
12379,800000.0,586311.1142857143
12380,248500.0,324426.8492063492
12381,670000.0,486194.4599513699
12382,207000.0,338688.13333333336
12383,164000.0,363714.2585679184
12384,570500.0,336911.2101273398
12385,599990.0,572401.5896728272
12386,395000.0,481932.732221824
12387,979500.0,1050359.665
12388,207000.0,288195.20683748554
12389,237000.0,288195.20683748554
12390,650100.0,481127.0471126461
12391,385000.0,369161.83666234097
12392,335000.0,442863.9638846515
12393,347000.0,482890.0
12394,204000.0,282536.8061286623
12395,615000.0,466648.04285306623
12396,943500.0,730543.6
12397,560000.0,411580.9578916784
12398,547500.0,518444.8630503314
12399,359500.0,436667.938131313
12400,660000.0,664544.7904180787
12401,258000.0,459337.0555053018
12402,355000.0,520046.4518661895
12403,253500.0,271011.80200493964
12404,422500.0,413618.8343281823
12405,239000.0,339949.158648687
12406,628000.0,440450.80632700614
12407,352000.0,434945.07031857036
12408,311600.0,308433.0952380953
12409,235000.0,440318.2023809525
12410,870000.0,1047311.5
12411,190848.0,346464.8976653937
12412,570000.0,509261.3524531027
12413,661254.0,601296.8
12414,575000.0,413419.9002347794
12415,230000.0,204418.0833333333
12416,680000.0,501741.31619809923
12417,148000.0,198041.44682539682
12418,244900.0,198041.44682539682
12419,214950.0,288261.1891078521
12420,580000.0,587519.1309523808
12421,263000.0,401299.3655055927
12422,317000.0,424356.3507534132
12423,302000.0,428322.26
12424,899000.0,576525.8333333331
12425,1290000.0,567718.4055863402
12426,710000.0,881650.0
12427,230000.0,392506.7941971414
12428,430000.0,335469.884035674
12429,1170000.0,1521550.0
12430,397000.0,351541.0930011933
12431,595000.0,529401.3069947949
12432,485000.0,476777.5144300144
12433,755000.0,611125.869047619
12434,185000.0,364304.04184704175
12435,340000.0,364304.04184704175
12436,236000.0,338134.48378427135
12437,550000.0,671055.3222271102
12438,680000.0,397798.6715743406
12439,630000.0,619049.7401030546
12440,560000.0,499427.2271825397
12441,385000.0,374859.20123808936
12442,280000.0,308433.0952380953
12443,225000.0,358447.1520657219
12444,610000.0,434773.8893217893
12445,592500.0,366731.0024531023
12446,750000.0,761997.5
12447,164000.0,419781.10078599496
12448,320000.0,353686.01346046495
12449,544000.0,480514.2139800882
12450,344950.0,538116.1208694082
12451,539500.0,764389.7028095239
12452,420000.0,597588.880952381
12453,305000.0,296854.3850709906
12454,229000.0,309569.1745075268
12455,1070000.0,1502480.0
12456,397500.0,435575.3800921302
12457,540000.0,488364.5833333334
12458,650000.0,566658.088568691
12459,1900000.0,1513309.0
12460,649000.0,831703.1111111112
12461,287500.0,411446.8879336822
12462,815000.0,560242.0939920637
12463,795000.0,1039875.1590367965
12464,502775.0,547100.6578885779
12465,222900.0,355008.09616910876
12466,399950.0,773599.175
12467,728000.0,543976.4554627005
12468,850000.0,854410.0
12469,525000.0,426043.53353174607
12470,257000.0,394398.21974996896
12471,433500.0,454580.24647193315
12472,314950.0,416275.82053173176
12473,500000.0,431646.9790537125
12474,300000.0,333206.8139922577
12475,645000.0,490159.56418744643
12476,222500.0,333579.5851541877
12477,275000.0,357220.546646277
12478,498000.0,582135.2564935065
12479,800000.0,458210.76225538435
12480,297000.0,417957.07359307347
12481,625000.0,957023.6874999997
12482,770000.0,825750.545
12483,517000.0,485970.36099465546
12484,238000.0,237125.8333333333
12485,234550.0,287600.9182527473
12486,230500.0,289317.30284992786
12487,585000.0,496438.3833333332
12488,733000.0,522662.4021527084
12489,357950.0,271011.80200493964
12490,530000.0,414283.4515530001
12491,377500.0,503491.94103082403
12492,475000.0,407235.3931207681
12493,399000.0,542015.171287046
12494,660000.0,453347.0704711955
12495,400000.0,373587.51249306253
12496,440000.0,351224.0394944109
12497,366400.0,539942.5384559885
12498,627250.0,675605.5904364866
12499,375950.0,423024.5139880953
12500,162000.0,299943.78175013873
12501,780000.0,568242.6964285716
12502,705000.0,601432.5637296137
12503,450000.0,620227.2539513399
12504,311000.0,340117.00620466133
12505,485000.0,417584.0344318263
12506,485000.0,416117.98800953646
12507,725000.0,807492.5
12508,185000.0,305401.6862595737
12509,1890000.0,1647680.0
12510,260000.0,297092.19162455195
12511,356000.0,470943.8087815285
12512,225205.0,256793.71007822058
12513,445000.0,433409.3184094051
12514,356000.0,288195.20683748554
12515,760250.0,586761.005952381
12516,572000.0,553128.6048895548
12517,970000.0,824245.0476190478
12518,348450.0,458924.18922257004
12519,535500.0,534818.5773809523
12520,710000.0,564088.5712512078
12521,745000.0,396409.3489074053
12522,355000.0,394698.3290609281
12523,333000.0,490159.56418744643
12524,282000.0,331280.66458192834
12525,840500.0,797361.970238095
12526,432000.0,414283.4515530001
12527,625000.0,526637.0
12528,209977.0,367421.23106850125
12529,174000.0,237662.75740738612
12530,740000.0,643132.6607142858
12531,518000.0,416746.57554025593
12532,539000.0,394606.81236035
12533,575000.0,534800.1253746253
12534,530000.0,512670.155
12535,242025.0,360660.03178599547
12536,1030000.0,648585.4347129513
12537,230000.0,375655.47526575037
12538,350000.0,468520.80560745584
12539,595000.0,311576.3324815515
12540,440000.0,352299.52142857143
12541,550000.0,403632.41558421915
12542,940000.0,842022.6666666667
12543,375000.0,340307.1071428571
12544,567500.0,409428.5877705629
12545,735000.0,524202.64830574975
12546,114000.0,243713.4855339105
12547,608000.0,394958.7608823752
12548,442500.0,423055.5
12549,381800.0,413889.2932753521
12550,330000.0,413820.01565656567
12551,90000.0,237951.5138344156
12552,312000.0,225264.92738095234
12553,339000.0,397814.8873326281
12554,313000.0,486355.64301670546
12555,618080.0,480514.2139800882
12556,325000.0,540111.2499999999
12557,242000.0,353783.30952380964
12558,364000.0,408162.1886904761
12559,545000.0,409954.64232271
12560,445000.0,849224.7142857142
12561,1090000.0,841383.1137076719
12562,660000.0,504906.52401071193
12563,845000.0,847568.6165945167
12564,417000.0,417405.63636363624
12565,213800.0,216992.27341269844
12566,400000.0,391230.75000000006
12567,759950.0,656446.5333333333
12568,990000.0,619049.7401030546
12569,710000.0,529247.3569872035
12570,315000.0,293834.82802326774
12571,515000.0,508711.1156905166
12572,638000.0,440066.1004165808
12573,370000.0,411446.8879336822
12574,184000.0,331329.4032830422
12575,583800.0,547547.9739215848
12576,309500.0,330659.4583965894
12577,1960000.0,1821600.0
12578,299000.0,357217.38571428566
12579,215000.0,276934.06207110005
12580,410000.0,518597.42864357866
12581,478000.0,400667.72056164424
12582,431000.0,349311.21115302935
12583,635000.0,643415.501423826
12584,648000.0,743994.0422910424
12585,640000.0,560924.1825063858
12586,932808.0,1121856.72
12587,835000.0,512826.79761904763
12588,469775.0,431646.9790537125
12589,587000.0,571698.6566666666
12590,677915.0,512636.0460714286
12591,1080000.0,1347598.316666667
12592,671000.0,588757.1666666666
12593,695000.0,799655.6595238096
12594,205000.0,295626.8333333333
12595,350000.0,382507.16046799906
12596,360000.0,398511.66332373815
12597,313999.0,369206.21380483155
12598,300000.0,513161.6812845154
12599,452000.0,442863.9638846515
12600,495500.0,370804.21428571426
12601,288000.0,387255.3005434629
12602,227490.0,383330.2703318078
12603,470950.0,520730.5819243534
12604,735000.0,684273.1390800864
12605,730000.0,659995.0
12606,412000.0,465313.91125767166
12607,589500.0,625893.1728126039
12608,291000.0,376910.6657142857
12609,1300000.0,1232557.0
12610,190000.0,256793.71007822058
12611,456200.0,328774.2357142857
12612,225000.0,398224.33544242894
12613,2000000.0,1546779.75
12614,740000.0,769578.0158730159
12615,467000.0,633747.9047619047
12616,385000.0,258734.49283916515
12617,670000.0,384296.30676299264
12618,500000.0,665075.7986180485
12619,352450.0,355393.95440465317
12620,669888.0,659426.644941725
12621,405000.0,356719.3888888889
12622,518000.0,351317.427990758
12623,280000.0,356867.66190476186
12624,435000.0,315786.6877721438
12625,314950.0,459240.79058009334
12626,209900.0,249184.1293650794
12627,630000.0,576020.5743694189
12628,442000.0,527030.0822510824
12629,340000.0,288345.9093756343
12630,230000.0,360660.03178599547
12631,495200.0,432807.9654285714
12632,900000.0,953035.8134920635
12633,265000.0,271504.11453823955
12634,489500.0,488670.63412698417
12635,335000.0,338682.82572231255
12636,585000.0,770074.625
12637,800000.0,517216.1411595717
12638,379500.0,443770.2196048397
12639,475000.0,253133.1380522256
12640,520000.0,347350.00554474944
12641,515000.0,416117.98800953646
12642,577500.0,431126.1171006425
12643,269900.0,283951.8275604297
12644,329000.0,416191.8421423472
12645,458500.0,340306.96011203504
12646,890000.0,573018.0190476191
12647,361500.0,399589.4265932398
12648,2540000.0,1538792.4761904762
12649,325000.0,374873.02164017165
12650,1850000.0,1394094.7142857143
12651,945000.0,812049.7619047618
12652,370000.0,621374.5362163128
12653,320000.0,275200.9766233766
12654,450000.0,504569.10609668103
12655,800000.0,796275.0
12656,676000.0,438143.8523716911
12657,1270000.0,1058412.3333333335
12658,290000.0,338851.6655368579
12659,158000.0,295748.6190476191
12660,379950.0,382464.4361645297
12661,583000.0,551982.2617138064
12662,150000.0,227452.89471199294
12663,261500.0,335821.5951989354
12664,278000.0,324787.832900433
12665,555000.0,459263.1783910534
12666,355000.0,518511.1765254721
12667,375000.0,468005.67582417594
12668,227000.0,300872.0
12669,335000.0,325443.7102619603
12670,680000.0,708610.1742857143
12671,686500.0,368282.734126984
12672,410000.0,431646.9790537125
12673,425000.0,331444.04944083694
12674,562500.0,480514.2139800882
12675,345000.0,355239.9643939395
12676,627500.0,536385.3501297313
12677,355000.0,553652.1269841269
12678,335000.0,369206.21380483155
12679,350000.0,345524.375
12680,590000.0,378688.78296658327
12681,252000.0,412253.0246291965
12682,1300000.0,1567944.4444444443
12683,705000.0,498086.0140707354
12684,498000.0,367496.79605477845
12685,312500.0,353470.75781786913
12686,260000.0,416746.57554025593
12687,209950.0,478654.7222222222
12688,610000.0,530271.1238095239
12689,500000.0,438695.55715111597
12690,850000.0,734443.1666666667
12691,689000.0,605382.7753849864
12692,470000.0,670875.8285714285
12693,640000.0,669783.6666666666
12694,290000.0,582352.6787962039
12695,258500.0,384296.30676299264
12696,1100000.0,1051073.5
12697,420000.0,383330.2703318078
12698,230000.0,354269.61098188505
12699,252000.0,332158.3362968132
12700,515000.0,507645.5063458558
12701,425000.0,296854.3850709906
12702,575000.0,422710.50021325896
12703,390000.0,351541.0930011933
12704,561500.0,413994.17748917756
12705,1350000.0,1088421.25
12706,835000.0,707458.0770238094
12707,245000.0,261027.17432841804
12708,475200.0,476459.5816378066
12709,425000.0,237951.5138344156
12710,218000.0,269945.4585714286
12711,600000.0,687907.8268079958
12712,545000.0,474542.23590298585
12713,2410000.0,1445482.5
12714,460000.0,446744.63690476195
12715,425000.0,375655.47526575037
12716,455000.0,409954.64232271
12717,313100.0,404117.6397005772
12718,780000.0,926069.1666666667
12719,345500.0,522680.75977034675
12720,243000.0,287769.4422654465
12721,670000.0,683782.1666666665
12722,325000.0,335500.7957828283
12723,281000.0,399450.7637458534
12724,130000.0,353686.01346046495
12725,340000.0,436765.9334302446
12726,485000.0,689210.2911463538
12727,642860.0,825094.8760137085
12728,747000.0,523344.3760317461
12729,559950.0,601432.5637296137
12730,577288.0,674912.0026666668
12731,575000.0,391301.9923544061
12732,287000.0,394398.21974996896
12733,1150000.0,1134515.5
12734,335000.0,327725.3149047619
12735,375000.0,531835.4915750916
12736,325000.0,314767.14166840987
12737,530000.0,346429.53181818186
12738,287000.0,324977.7174999999
12739,320000.0,470834.56666666665
12740,425000.0,492455.0665584416
12741,550000.0,697174.0761904761
12742,135000.0,307168.82539682544
12743,695000.0,701441.8823232322
12744,975000.0,774943.1394708235
12745,210000.0,530431.7390942391
12746,518000.0,471010.89526228583
12747,335500.0,334903.6234481205
12748,750000.0,777245.6666666665
12749,515000.0,396409.3489074053
12750,344500.0,592430.6694444444
12751,470000.0,379794.2380952381
12752,606150.0,424703.8918137417
12753,292000.0,535056.8095238096
12754,450000.0,500565.6666666668
12755,429000.0,588053.6773809523
12756,765000.0,767261.9067252747
12757,425000.0,354057.5
12758,505000.0,614677.5
12759,544950.0,416746.57554025593
12760,382000.0,464216.42857142864
12761,475000.0,433137.1445893589
12762,355000.0,346464.8976653937
12763,410000.0,350343.3395158044
12764,450000.0,405555.0
12765,565000.0,683703.99
12766,529100.0,398224.33544242894
12767,452500.0,445923.8583333333
12768,245000.0,413452.25840064266
12769,415000.0,275935.53251397575
12770,610000.0,581351.8068181819
12771,363500.0,430657.5391100128
12772,510000.0,537212.1309523807
12773,650000.0,566698.0703046956
12774,290000.0,358189.2868287348
12775,170000.0,262782.37328578724
12776,510000.0,317579.90868654003
12777,2280000.0,4117000.0
12778,316000.0,531172.2830704885
12779,690000.0,648337.4587777504
12780,199950.0,197912.85572510827
12781,207000.0,245460.7388766238
12782,449950.0,569138.0333333333
12783,361550.0,346236.5583898127
12784,824000.0,776401.0952380953
12785,537000.0,414283.4515530001
12786,838400.0,666596.3451062549
12787,225000.0,280177.1183866974
12788,329900.0,380946.54069485946
12789,282500.0,254821.14557049263
12790,229950.0,321697.93532039854
12791,500000.0,437721.6581599773
12792,495000.0,605723.0630480631
12793,149500.0,322108.0384224486
12794,726000.0,461204.2675376067
12795,899000.0,896695.0
12796,317000.0,413618.8343281823
12797,395000.0,262782.37328578724
12798,360000.0,498939.38005050493
12799,570000.0,566658.088568691
12800,320000.0,469760.02380952373
12801,320000.0,369519.694330419
12802,268000.0,397307.99691974674
12803,191000.0,237662.75740738612
12804,400000.0,413618.8343281823
12805,515000.0,372474.9324031204
12806,610000.0,915131.3214285714
12807,538000.0,383763.7053312213
12808,432000.0,381630.0242032009
12809,335000.0,491242.2469841269
12810,302000.0,650706.9470579257
12811,787500.0,387732.2542667223
12812,420000.0,501000.41305916297
12813,560000.0,599520.1099292376
12814,535000.0,470657.76691549056
12815,310000.0,315646.63565707003
12816,760000.0,741355.0
12817,242500.0,414283.4515530001
12818,1310000.0,1050752.3666666667
12819,235000.0,253133.1380522256
12820,598780.0,547251.1333333333
12821,433200.0,453841.2256771228
12822,343000.0,355008.09616910876
12823,145000.0,282469.7196357908
12824,291970.0,322606.8794841269
12825,599950.0,489589.3688048063
12826,1750000.0,1617832.25
12827,870000.0,846389.0
12828,323000.0,338134.48378427135
12829,727000.0,692615.2388167387
12830,166000.0,412067.3528915064
12831,450000.0,413933.3128778192
12832,400000.0,553811.4999999999
12833,599000.0,553811.4999999999
12834,165000.0,181556.86904761902
12835,229000.0,281133.50343977916
12836,305000.0,223218.39166666663
12837,930000.0,960869.0
12838,542000.0,496791.5019027885
12839,214000.0,261027.17432841804
12840,718000.0,463364.5621561456
12841,349000.0,446622.6500000002
12842,305000.0,457134.548924545
12843,498000.0,367380.7063763845
12844,799950.0,1161199.4226190478
12845,737000.0,611472.2467532469
12846,860000.0,1057639.1666666665
12847,339950.0,532357.0087290684
12848,249000.0,352926.9912483351
12849,370000.0,296854.3850709906
12850,725000.0,463646.0929796467
12851,529000.0,480813.41676313267
12852,310000.0,354692.9869125318
12853,315000.0,456930.40755192505
12854,1300000.0,934490.7142857142
12855,435000.0,451334.2935606062
12856,350000.0,382464.4361645297
12857,240000.0,375488.2998581718
12858,410000.0,336949.20472582965
12859,430000.0,608065.93997669
12860,446000.0,376724.92779807904
12861,240000.0,303503.63805286185
12862,595000.0,612111.7142857143
12863,215150.0,288195.20683748554
12864,319950.0,363714.2585679184
12865,385000.0,365507.2882575757
12866,280000.0,369482.55074027414
12867,399950.0,289660.4115800866
12868,132500.0,397814.8873326281
12869,399950.0,396921.16990411567
12870,290000.0,389123.0536130536
12871,860000.0,513388.90328495693
12872,3100000.0,3072700.0
12873,245000.0,419781.10078599496
12874,255000.0,352754.75607588136
12875,310000.0,465221.13888888893
12876,299000.0,348292.0931704406
12877,575000.0,461204.2675376067
12878,284000.0,397814.8873326281
12879,840000.0,556389.9381313132
12880,442573.0,471010.89526228583
12881,560000.0,335224.1031746032
12882,485000.0,379413.62267191923
12883,472500.0,371140.58159732784
12884,1610000.0,1455060.0
12885,808000.0,679538.6666666665
12886,398000.0,416275.82053173176
12887,340000.0,497203.01040360087
12888,380000.0,303439.41748157213
12889,235000.0,261027.17432841804
12890,400000.0,342089.553998504
12891,582000.0,735266.5629925631
12892,209000.0,317579.90868654003
12893,335000.0,363801.24000000005
12894,285950.0,276934.06207110005
12895,645000.0,568757.9285714285
12896,312000.0,367721.817642322
12897,663000.0,676146.1666666665
12898,443950.0,409985.5083333334
12899,315000.0,363279.7048715728
12900,302200.0,337658.6620672938
12901,770000.0,646695.8982683982
12902,374950.0,419280.5853785105
12903,330000.0,559842.9231171606
12904,230000.0,227452.89471199294
12905,967000.0,791637.2378787879
12906,536500.0,373820.90388855437
12907,315000.0,421142.5
12908,626000.0,375488.2998581718
12909,334009.0,296531.06683333335
12910,429000.0,322108.0384224486
12911,818000.0,962136.6666666667
12912,326000.0,373765.79166666674
12913,310000.0,325413.3333333333
12914,525000.0,486913.87878787896
12915,350000.0,389220.4285714286
12916,936000.0,925178.8809523811
12917,226000.0,353051.37975019927
12918,1250000.0,828821.636111111
12919,428000.0,387732.2542667223
12920,329932.0,396727.0160343684
12921,539000.0,396727.0160343684
12922,275000.0,529247.3569872035
12923,590000.0,921170.5315308766
12924,782000.0,953035.8134920635
12925,575000.0,556471.1046479228
12926,509000.0,403887.4097902099
12927,290000.0,359150.2248993416
12928,305240.0,331144.7923044588
12929,555000.0,604695.7824675324
12930,317000.0,377060.6709426195
12931,430000.0,544781.1785714286
12932,850000.0,494521.48157593375
12933,469000.0,488038.60781440773
12934,327200.0,326321.46821428573
12935,835000.0,846891.3888888888
12936,360000.0,481739.05568257056
12937,372000.0,463364.5621561456
12938,453000.0,389638.0952380954
12939,275000.0,434858.63817852887
12940,475000.0,394698.3290609281
12941,310000.0,442037.66666666657
12942,173000.0,318854.33602508594
12943,313500.0,319075.303030303
12944,345000.0,473077.1609126985
12945,436000.0,582747.3326666667
12946,244500.0,352523.37698412704
12947,206000.0,277171.76791680546
12948,890000.0,724991.5043545995
12949,329950.0,411675.8847138973
12950,250000.0,305359.87515125965
12951,246000.0,532966.0376151626
12952,440000.0,467249.5506685703
12953,395000.0,449617.8752994083
12954,305000.0,274165.48358445277
12955,160000.0,324143.12787212786
12956,269000.0,324143.12787212786
12957,169500.0,296622.0096733911
12958,690500.0,789572.0773809524
12959,245560.0,373340.84320880217
12960,345000.0,444533.25230325235
12961,383000.0,467681.8306818183
12962,388500.0,367336.34235209244
12963,250000.0,368505.1952728554
12964,455500.0,518839.83333333326
12965,672000.0,420281.98859230406
12966,550000.0,586335.0
12967,487000.0,360820.17098207556
12968,291375.0,370488.22444222437
12969,225000.0,383620.851567142
12970,519950.0,655417.6309523811
12971,250000.0,463364.5621561456
12972,614950.0,471786.1320174905
12973,599500.0,485901.632939283
12974,625000.0,625119.7523448773
12975,248500.0,326865.54262959264
12976,469950.0,367306.6202380953
12977,525000.0,684246.4338716837
12978,787500.0,532357.0087290684
12979,485000.0,635111.3750000001
12980,310000.0,283185.2476214017
12981,280000.0,688747.0793650794
12982,200000.0,261027.17432841804
12983,490000.0,643415.501423826
12984,146000.0,237662.75740738612
12985,500000.0,841212.9274891776
12986,242500.0,325908.80788027507
12987,324950.0,375488.2998581718
12988,231500.0,255825.94888244505
12989,300000.0,480539.9131829065
12990,545000.0,609879.7446238402
12991,350000.0,301086.5847090032
12992,467100.0,459337.0555053018
12993,180000.0,378688.78296658327
12994,749000.0,713511.423160173
12995,245000.0,391455.2511399711
12996,260000.0,416191.8421423472
12997,490000.0,487352.68
12998,565000.0,508711.1156905166
12999,330000.0,595411.9747474749
13000,295000.0,336911.2101273398
13001,725000.0,609483.3377206128
13002,1140000.0,1240912.0964285715
13003,680000.0,729690.8333333335
13004,490000.0,372157.21428571426
13005,635000.0,399288.7996554724
13006,750000.0,721609.2891032025
13007,330000.0,711515.4756060605
13008,270000.0,473037.7752777777
13009,340000.0,435061.8921356422
13010,413252.0,383647.9876835887
13011,600000.0,672028.9
13012,726888.0,716136.0535238094
13013,285000.0,280177.1183866974
13014,365000.0,258734.49283916515
13015,295000.0,413419.9002347794
13016,460000.0,343076.43638930516
13017,230000.0,331713.7905807149
13018,337000.0,363714.2585679184
13019,300000.0,322108.0384224486
13020,2300000.0,1240912.0964285715
13021,360000.0,465859.7045930007
13022,585000.0,500659.5412186597
13023,182700.0,283951.8275604297
13024,305000.0,283951.8275604297
13025,309950.0,375773.4315302753
13026,550000.0,348292.0931704406
13027,825000.0,1176748.0530303032
13028,998500.0,608394.5246753244
13029,644500.0,593303.3853423946
13030,320000.0,349177.47582972585
13031,266950.0,326097.158423521
13032,633100.0,596749.3073593075
13033,395000.0,348292.0931704406
13034,259250.0,325908.80788027507
13035,300000.0,280359.45477254054
13036,413000.0,646076.5076839828
13037,435000.0,404850.75817099557
13038,500000.0,524205.0
13039,402000.0,716516.3102092354
13040,777700.0,699991.7166666666
13041,580000.0,346098.96059896296
